1, False, -13, 2, 1
2, False, -11, 2, 1
3, False, -15, 4, 1
4, False, -22, 7, 3
5, False, -19, 6, 3
6, False, -24, 17, 3
7, False, -11, 2, 1
8, False, -10, 1, 1
9, False, -12, 3, 2
10, False, -17, 4, 2
11, False, -10, 1, 1
12, False, -11, 6, 1
13, False, -15, 4, 1
14, False, -10, 5, 1
15, False, -14, 3, 1
16, False, -16, 5, 1
17, False, -17, 12, 4
18, False, -10, 1, 1
19, False, -19, 4, 2
20, False, -18, 5, 3
21, False, -10, 1, 0
22, False, -6, 3, 1
23, False, -10, 1, 0
24, False, -19, 8, 4
25, False, -7, 4, 1
26, False, -22, 13, 6
27, False, -11, 2, 1
28, False, -11, 2, 2
29, False, -8, 5, 1
30, False, -18, 5, 0
31, False, -15, 4, 0
32, False, -9, 6, 0
33, False, -20, 13, 2
34, False, -14, 3, 1
35, False, -10, 1, 0
36, False, -10, 1, 0
37, False, -15, 4, 0
38, False, -12, 7, 1
39, False, -7, 4, 2
40, False, -12, 3, 1
41, False, -14, 3, 2
42, False, -8, 5, 2
43, False, -12, 3, 1
44, False, -11, 2, 1
45, False, -10, 1, 0
46, False, -10, 1, 0
47, False, -11, 2, 1
48, False, -10, 1, 0
49, False, -10, 1, 0
50, False, -14, 3, 1
51, False, -12, 3, 1
52, False, -10, 1, 0
53, False, -10, 1, 0
54, False, -10, 1, 0
55, False, -24, 7, 3
56, False, -10, 1, 0
57, False, -10, 1, 0
58, False, -11, 2, 1
59, False, -10, 1, 0
60, False, -10, 1, 0
61, False, -10, 1, 1
62, False, -15, 4, 0
63, False, -11, 2, 1
64, False, -18, 5, 1
65, False, -10, 1, 0
66, False, -10, 1, 0
67, False, -8, 5, 2
68, False, -10, 1, 0
69, False, -11, 8, 2
70, False, -10, 1, 0
71, False, -10, 1, 0
72, False, -11, 2, 0
73, False, -10, 1, 0
74, False, -10, 1, 0
75, False, -10, 1, 1
76, False, -11, 2, 1
77, False, -10, 1, 0
78, False, -15, 4, 0
79, False, -11, 2, 0
80, False, -10, 1, 1
81, False, -14, 3, 1
82, False, -11, 2, 1
83, False, -10, 1, 1
84, False, -14, 3, 1
85, False, -13, 4, 1
86, False, -12, 3, 2
87, False, -11, 2, 1
88, False, -11, 2, 1
89, False, -17, 6, 2
90, False, -10, 7, 1
91, False, -7, 4, 1
92, False, -10, 1, 1
93, False, -13, 4, 2
94, False, -16, 5, 2
95, False, -12, 3, 1
96, False, -11, 2, 1
97, False, -10, 7, 2
98, False, -12, 7, 0
99, False, -6, 3, 1
100, False, -9, 6, 0
101, False, -11, 2, 1
102, False, -12, 3, 1
103, False, -7, 4, 1
104, False, -15, 6, 3
105, False, -10, 7, 1
106, False, -11, 2, 2
107, False, -12, 3, 1
108, False, -7, 4, 1
109, False, -12, 3, 3
110, False, -11, 2, 2
111, False, -12, 3, 1
112, False, -14, 3, 0
113, False, -11, 2, 1
114, False, -10, 7, 1
115, False, -10, 1, 1
116, False, -13, 10, 2
117, False, -11, 8, 3
118, False, -16, 3, 1
119, False, -16, 5, 2
120, False, -11, 2, 2
121, False, -11, 2, 1
122, False, -11, 2, 1
123, False, -8, 5, 1
124, False, -11, 2, 1
125, False, -11, 2, 1
126, False, -6, 3, 1
127, False, -25, 16, 5
128, False, -8, 5, 1
129, False, -12, 3, 2
130, False, -11, 2, 1
131, False, -10, 1, 1
132, False, -9, 6, 0
133, False, -7, 4, 1
134, False, -10, 1, 1
135, False, -11, 2, 1
136, False, -11, 2, 1
137, False, -7, 4, 0
138, False, -10, 1, 1
139, False, -10, 1, 1
140, False, -9, 6, 1
141, False, -6, 3, 1
142, False, -6, 3, 1
143, False, -10, 1, 1
144, False, -18, 13, 4
145, False, -6, 3, 0
146, False, -10, 1, 1
147, False, -11, 2, 1
148, False, -12, 3, 1
149, False, -13, 8, 2
150, False, -7, 4, 0
151, False, -12, 3, 1
152, False, -13, 8, 1
153, False, -12, 3, 1
154, False, -11, 2, 1
155, False, -18, 5, 2
156, False, -6, 3, 1
157, False, -11, 2, 1
158, False, -11, 2, 2
159, False, -6, 3, 0
160, False, -13, 8, 2
161, False, -9, 6, 2
162, False, -11, 2, 1
163, False, -10, 1, 1
164, False, -7, 4, 0
165, False, -11, 2, 1
166, False, -7, 4, 1
167, False, -10, 1, 1
168, False, -6, 3, 0
169, False, -12, 3, 1
170, False, -14, 9, 2
171, False, -12, 3, 2
172, False, -11, 2, 1
173, False, -7, 4, 1
174, False, -14, 5, 2
175, False, -6, 3, 0
176, False, -6, 3, 0
177, False, -12, 3, 1
178, False, -7, 4, 0
179, False, -15, 4, 2
180, False, -12, 3, 1
181, False, -11, 8, 3
182, False, -11, 2, 1
183, False, -7, 4, 0
184, False, -8, 5, 2
185, False, -10, 1, 1
186, False, -7, 4, 0
187, False, -13, 4, 4
188, False, -10, 1, 1
189, False, -7, 4, 0
190, False, -7, 4, 0
191, False, -7, 4, 0
192, False, -10, 1, 1
193, False, -11, 2, 1
194, False, -12, 3, 1
195, False, -10, 1, 1
196, False, -7, 4, 1
197, False, -13, 4, 2
198, False, -7, 4, 0
199, False, -6, 3, 0
200, False, -13, 4, 2
201, False, -11, 2, 1
202, False, -12, 3, 2
203, False, -12, 3, 1
204, False, -7, 4, 0
205, False, -12, 3, 2
206, False, -7, 4, 0
207, False, -7, 4, 1
208, False, -11, 2, 1
209, False, -7, 4, 0
210, False, -12, 3, 1
211, False, -11, 2, 1
212, False, -9, 6, 2
213, False, -11, 2, 1
214, False, -7, 4, 0
215, False, -11, 2, 1
216, False, -12, 3, 2
217, False, -27, 8, 5
218, False, -7, 4, 1
219, False, -10, 1, 1
220, False, -11, 2, 1
221, False, -11, 2, 1
222, False, -15, 8, 1
223, False, -10, 1, 1
224, False, -13, 4, 1
225, False, -12, 3, 1
226, False, -11, 2, 1
227, False, -13, 4, 2
228, False, -14, 5, 1
229, False, -11, 6, 1
230, False, -11, 2, 1
231, False, -13, 4, 1
232, False, -12, 7, 2
233, False, -11, 2, 1
234, False, -12, 3, 1
235, False, -11, 2, 1
236, False, -14, 3, 0
237, False, -15, 6, 1
238, False, -13, 4, 2
239, False, -13, 4, 2
240, False, -20, 5, 3
241, False, -11, 2, 1
242, False, -11, 2, 0
243, False, -11, 2, 1
244, False, -11, 2, 1
245, False, -11, 2, 2
246, False, -10, 1, 1
247, False, -11, 2, 0
248, False, -12, 3, 2
249, False, -14, 9, 2
250, False, -11, 2, 1
251, False, -12, 3, 1
252, False, -14, 5, 2
253, False, -10, 1, 1
254, False, -12, 3, 2
255, False, -16, 11, 2
256, False, -10, 1, 1
257, False, -8, 5, 1
258, False, -12, 3, 1
259, False, -12, 9, 3
260, False, -11, 8, 2
261, False, -17, 4, 2
262, False, -13, 8, 2
263, False, -13, 8, 1
264, False, -9, 6, 1
265, False, -12, 3, 1
266, False, -13, 10, 2
267, False, -11, 2, 1
268, False, -11, 2, 1
269, False, -10, 1, 1
270, False, -14, 5, 2
271, False, -10, 1, 1
272, False, -10, 1, 1
273, False, -13, 4, 2
274, False, -13, 8, 0
275, False, -9, 6, 1
276, False, -11, 2, 1
277, False, -12, 3, 1
278, False, -12, 9, 3
279, False, -12, 3, 1
280, False, -10, 1, 1
281, False, -13, 8, 2
282, False, -13, 10, 4
283, False, -10, 7, 0
284, False, -7, 4, 1
285, False, -18, 15, 4
286, False, -25, 20, 6
287, False, -11, 2, 1
288, False, -15, 6, 2
289, False, -13, 10, 3
290, False, -11, 2, 1
291, False, -9, 6, 1
292, False, -11, 2, 1
293, False, -12, 3, 2
294, False, -10, 7, 1
295, False, -9, 6, 2
296, False, -11, 2, 2
297, False, -10, 7, 1
298, False, -10, 1, 1
299, False, -10, 1, 1
300, False, -17, 14, 1
301, False, -20, 17, 3
302, False, -16, 13, 1
303, False, -10, 1, 1
304, False, -8, 5, 1
305, False, -10, 7, 2
306, False, -11, 2, 1
307, False, -10, 1, 1
308, False, -11, 2, 1
309, False, -11, 2, 1
310, False, -8, 5, 1
311, False, -9, 6, 1
312, False, -8, 5, 1
313, False, -14, 7, 2
314, False, -6, 3, 1
315, False, -6, 3, 1
316, False, -10, 1, 1
317, False, -11, 6, 2
318, False, -17, 6, 1
319, False, -11, 2, 2
320, False, -11, 2, 1
321, False, -11, 8, 4
322, False, -11, 2, 1
323, False, -20, 11, 3
324, False, -12, 7, 2
325, False, -11, 8, 1
326, False, -15, 8, 3
327, False, -16, 13, 4
328, False, -11, 2, 1
329, False, -7, 4, 2
330, False, -13, 4, 2
331, False, -6, 3, 1
332, False, -6, 3, 1
333, False, -11, 8, 2
334, False, -10, 1, 1
335, False, -14, 11, 1
336, False, -18, 15, 4
337, False, -12, 9, 1
338, False, -15, 6, 5
339, False, -6, 3, 1
340, False, -12, 3, 3
341, False, -19, 8, 2
342, False, -30, 19, 5
343, False, -10, 1, 1
344, False, -19, 16, 3
345, False, -8, 5, 1
346, False, -18, 15, 6
347, False, -11, 2, 1
348, False, -13, 4, 2
349, False, -12, 3, 2
350, False, -31, 24, 2
351, False, -14, 3, 1
352, False, -14, 5, 1
353, False, -15, 6, 2
354, False, -11, 2, 1
355, False, -13, 2, 1
356, False, -16, 7, 1
357, False, -12, 3, 1
358, False, -11, 2, 1
359, False, -13, 4, 2
360, False, -11, 2, 1
361, False, -16, 7, 2
362, False, -13, 4, 1
363, False, -12, 3, 1
364, False, -13, 4, 1
365, False, -11, 8, 1
366, False, -12, 3, 0
367, False, -12, 3, 1
