1, False, -11, 2, 2, 0.29997
2, False, -25, 14, 2, 0.29994
3, False, -10, 1, 1, 0.29991
4, False, -15, 4, 2, 0.29988
5, False, -9, 6, 1, 0.29985
6, False, -10, 1, 1, 0.29982
7, False, -20, 13, 2, 0.29979
8, False, -11, 2, 1, 0.29975999999999997
9, False, -18, 11, 1, 0.29973
10, False, -17, 6, 2, 0.29969999999999997
11, False, -20, 7, 1, 0.29967
12, False, -16, 5, 2, 0.29963999999999996
13, False, -27, 8, 2, 0.29961
14, False, -12, 3, 2, 0.29958
15, False, -23, 10, 2, 0.29955
16, False, -10, 1, 0, 0.29952
17, False, -15, 4, 1, 0.29949
18, False, -10, 1, 0, 0.29946
19, False, -26, 9, 3, 0.29943
20, False, -10, 1, 0, 0.2994
21, False, -15, 4, 0, 0.29936999999999997
22, False, -15, 4, 2, 0.29934
23, False, -15, 4, 1, 0.29930999999999996
24, False, -10, 1, 0, 0.29928
25, False, -11, 2, 2, 0.29925
26, False, -10, 1, 0, 0.29922
27, False, -15, 4, 0, 0.29919
28, False, -14, 11, 2, 0.29916
29, False, -17, 6, 2, 0.29913
30, False, -14, 3, 1, 0.2991
31, False, -19, 6, 1, 0.29907
32, False, -10, 1, 0, 0.29904
33, False, -10, 1, 0, 0.29901
34, False, -13, 2, 0, 0.29897999999999997
35, False, -10, 1, 1, 0.29895
36, False, -10, 1, 0, 0.29891999999999996
37, False, -10, 1, 1, 0.29889
38, False, -14, 5, 3, 0.29886
39, False, -17, 4, 1, 0.29883
40, False, -10, 1, 0, 0.2988
41, False, -10, 1, 0, 0.29877
42, False, -7, 4, 2, 0.29874
43, False, -10, 1, 1, 0.29871
44, False, -10, 1, 1, 0.29868
45, False, -10, 1, 0, 0.29864999999999997
46, False, -12, 3, 2, 0.29862
47, False, -25, 8, 2, 0.29858999999999997
48, False, -15, 10, 0, 0.29856
49, False, -10, 1, 0, 0.29852999999999996
50, False, -10, 1, 0, 0.2985
51, False, -10, 1, 0, 0.29847
52, False, -15, 4, 1, 0.29844
53, False, -15, 4, 0, 0.29841
54, False, -10, 1, 0, 0.29838
55, False, -14, 5, 1, 0.29835
56, False, -10, 1, 0, 0.29832
57, False, -11, 2, 1, 0.29829
58, False, -10, 1, 0, 0.29825999999999997
59, False, -10, 1, 1, 0.29823
60, False, -11, 2, 0, 0.29819999999999997
61, False, -11, 2, 1, 0.29817
62, False, -10, 1, 1, 0.29814
63, False, -15, 4, 0, 0.29811
64, False, -10, 1, 1, 0.29808
65, False, -10, 1, 0, 0.29805
66, False, -10, 1, 0, 0.29802
67, False, -10, 1, 0, 0.29799
68, False, -14, 5, 3, 0.29796
69, False, -10, 1, 0, 0.29793
70, False, -10, 1, 1, 0.2979
71, False, -11, 2, 0, 0.29786999999999997
72, False, -18, 5, 0, 0.29784
73, False, -12, 3, 1, 0.29780999999999996
74, False, -10, 1, 0, 0.29778
75, False, -10, 1, 0, 0.29775
76, False, -11, 2, 0, 0.29772
77, False, -11, 2, 1, 0.29769
78, False, -12, 3, 1, 0.29766
79, False, -8, 5, 0, 0.29763
80, False, -9, 6, 1, 0.2976
81, False, -11, 8, 1, 0.29757
82, False, -9, 4, 1, 0.29753999999999997
83, False, -7, 4, 2, 0.29751
84, False, -10, 1, 1, 0.29747999999999997
85, False, -12, 3, 2, 0.29745
86, False, -11, 2, 1, 0.29741999999999996
87, False, -13, 8, 2, 0.29739
88, False, -7, 4, 1, 0.29736
89, False, -12, 7, 1, 0.29733
90, False, -11, 8, 0, 0.2973
91, False, -17, 6, 3, 0.29727
92, False, -13, 4, 2, 0.29724
93, True, 8, 9, 2, 0.29721
94, False, -8, 5, 1, 0.29718
95, False, -18, 13, 4, 0.29714999999999997
96, False, -11, 2, 2, 0.29712
97, False, -14, 11, 4, 0.29708999999999997
98, False, -9, 6, 2, 0.29706
99, False, -8, 5, 0, 0.29703
100, False, -8, 5, 0, 0.297
101, False, -8, 5, 2, 0.29697
102, False, -8, 5, 0, 0.29694
103, False, -6, 3, 1, 0.29691
104, False, -15, 10, 0, 0.29688
105, False, -10, 1, 1, 0.29685
106, False, -9, 6, 1, 0.29682
107, False, -16, 5, 2, 0.29679
108, False, -7, 4, 1, 0.29675999999999997
109, False, -10, 1, 1, 0.29673
110, False, -7, 4, 1, 0.29669999999999996
111, False, -7, 4, 1, 0.29667
112, False, -10, 1, 1, 0.29664
113, False, -11, 2, 1, 0.29661
114, False, -6, 3, 0, 0.29658
115, False, -6, 3, 1, 0.29655
116, False, -6, 3, 0, 0.29652
117, False, -11, 2, 1, 0.29649
118, False, -11, 2, 1, 0.29646
119, False, -8, 5, 0, 0.29642999999999997
120, False, -6, 3, 0, 0.2964
121, False, -6, 3, 0, 0.29636999999999997
122, False, -11, 2, 1, 0.29634
123, False, -7, 4, 1, 0.29630999999999996
124, False, -6, 3, 0, 0.29628
125, False, -11, 2, 2, 0.29625
126, False, -10, 1, 1, 0.29622
127, False, -10, 7, 1, 0.29619
128, False, -10, 1, 1, 0.29616
129, False, -6, 3, 0, 0.29613
130, False, -6, 3, 1, 0.2961
131, False, -11, 2, 1, 0.29607
132, False, -15, 6, 3, 0.29603999999999997
133, False, -6, 3, 0, 0.29601
134, False, -14, 5, 2, 0.29597999999999997
135, False, -8, 5, 1, 0.29595
136, False, -6, 3, 0, 0.29591999999999996
137, False, -6, 3, 0, 0.29589
138, False, -7, 4, 2, 0.29586
139, False, -6, 3, 0, 0.29583
140, False, -10, 1, 1, 0.2958
141, False, -11, 2, 1, 0.29577
142, False, -11, 2, 1, 0.29574
143, False, -8, 5, 1, 0.29571
144, False, -12, 3, 1, 0.29568
145, False, -7, 4, 1, 0.29564999999999997
146, False, -6, 3, 0, 0.29562
147, False, -6, 3, 0, 0.29558999999999996
148, False, -6, 3, 1, 0.29556
149, False, -15, 4, 2, 0.29553
150, False, -11, 2, 1, 0.2955
151, False, -8, 5, 1, 0.29547
152, False, -6, 3, 0, 0.29544
153, False, -8, 5, 1, 0.29541
154, False, -11, 2, 1, 0.29538
155, False, -12, 3, 3, 0.29535
156, False, -6, 3, 0, 0.29531999999999997
157, False, -6, 3, 0, 0.29529
158, False, -16, 7, 3, 0.29525999999999997
159, False, -6, 3, 1, 0.29523
160, False, -9, 4, 2, 0.29519999999999996
161, False, -11, 2, 1, 0.29517
162, False, -11, 2, 1, 0.29514
163, False, -6, 3, 0, 0.29511
164, False, -6, 3, 0, 0.29508
165, False, -11, 2, 1, 0.29505
166, False, -6, 3, 0, 0.29502
167, False, -12, 3, 1, 0.29499
168, False, -7, 4, 2, 0.29496
169, False, -6, 3, 0, 0.29492999999999997
170, False, -12, 3, 2, 0.2949
171, False, -13, 2, 1, 0.29486999999999997
172, False, -13, 4, 2, 0.29484
173, False, -11, 2, 1, 0.29481
174, False, -7, 4, 0, 0.29478
175, False, -12, 3, 2, 0.29475
176, False, -11, 2, 1, 0.29472
177, False, -7, 4, 0, 0.29469
178, False, -12, 3, 2, 0.29466
179, False, -10, 1, 1, 0.29463
180, False, -11, 2, 2, 0.2946
181, False, -7, 4, 0, 0.29457
182, False, -11, 2, 1, 0.29453999999999997
183, False, -12, 3, 1, 0.29451
184, False, -7, 4, 1, 0.29447999999999996
185, False, -7, 4, 0, 0.29445
186, False, -10, 1, 1, 0.29442
187, False, -11, 2, 2, 0.29439
188, False, -10, 1, 1, 0.29436
189, False, -11, 2, 1, 0.29433
190, False, -14, 5, 3, 0.2943
191, False, -11, 2, 1, 0.29427
192, False, -7, 4, 1, 0.29424
193, False, -10, 1, 1, 0.29420999999999997
194, False, -17, 6, 1, 0.29418
195, False, -12, 3, 1, 0.29414999999999997
196, False, -12, 3, 1, 0.29412
197, False, -15, 6, 3, 0.29408999999999996
198, False, -10, 1, 1, 0.29406
199, False, -13, 4, 1, 0.29403
200, False, -13, 4, 2, 0.294
201, False, -7, 4, 1, 0.29397
202, False, -15, 4, 1, 0.29394
203, False, -8, 5, 2, 0.29391
204, False, -10, 1, 1, 0.29388
205, False, -11, 2, 1, 0.29385
206, False, -10, 1, 1, 0.29381999999999997
207, False, -7, 4, 1, 0.29379
208, False, -7, 4, 1, 0.29375999999999997
209, False, -7, 4, 1, 0.29373
210, False, -12, 3, 1, 0.29369999999999996
211, False, -9, 6, 1, 0.29367
212, False, -7, 4, 1, 0.29364
213, False, -12, 3, 1, 0.29361
214, False, -10, 1, 1, 0.29358
215, False, -11, 8, 2, 0.29355
216, False, -11, 2, 1, 0.29352
217, False, -12, 3, 2, 0.29349
218, False, -10, 1, 1, 0.29346
219, False, -8, 5, 1, 0.29342999999999997
220, False, -13, 10, 4, 0.2934
221, False, -11, 2, 2, 0.29336999999999996
222, False, -7, 4, 1, 0.29334
223, False, -13, 10, 3, 0.29331
224, False, -18, 9, 2, 0.29328
225, False, -13, 10, 1, 0.29325
226, False, -11, 8, 1, 0.29322
227, False, -8, 5, 0, 0.29319
228, False, -12, 3, 1, 0.29316
229, False, -7, 4, 1, 0.29313
230, False, -11, 6, 1, 0.29309999999999997
231, False, -10, 1, 1, 0.29307
232, False, -10, 1, 1, 0.29303999999999997
233, False, -12, 3, 1, 0.29301
234, False, -11, 2, 1, 0.29297999999999996
235, False, -14, 9, 1, 0.29295
236, False, -12, 3, 2, 0.29292
237, False, -10, 7, 2, 0.29289
238, False, -12, 3, 1, 0.29286
239, False, -10, 1, 1, 0.29283
240, False, -11, 8, 1, 0.2928
241, False, -11, 2, 1, 0.29277
242, False, -12, 3, 2, 0.29274
243, False, -12, 3, 1, 0.29270999999999997
244, False, -12, 3, 2, 0.29268
245, False, -9, 6, 1, 0.29264999999999997
246, False, -13, 4, 3, 0.29262
247, False, -13, 8, 1, 0.29259
248, False, -9, 6, 1, 0.29256
249, False, -9, 6, 0, 0.29253
250, False, -11, 2, 1, 0.2925
251, False, -12, 9, 1, 0.29247
252, False, -11, 2, 1, 0.29244
253, False, -12, 3, 1, 0.29241
254, False, -11, 2, 1, 0.29238
255, False, -7, 4, 0, 0.29235
256, False, -11, 2, 1, 0.29231999999999997
257, False, -20, 9, 5, 0.29229
258, False, -11, 2, 1, 0.29225999999999996
259, False, -28, 11, 5, 0.29223
260, False, -12, 9, 3, 0.2922
261, False, -7, 4, 1, 0.29217
262, False, -14, 11, 2, 0.29214
263, False, -12, 3, 1, 0.29211
264, False, -12, 3, 1, 0.29208
265, False, -11, 2, 1, 0.29205
266, False, -11, 2, 2, 0.29202
267, False, -8, 5, 1, 0.29198999999999997
268, False, -11, 8, 1, 0.29196
269, False, -7, 4, 1, 0.29192999999999997
270, False, -10, 7, 2, 0.2919
271, False, -12, 3, 1, 0.29186999999999996
272, False, -10, 1, 1, 0.29184
273, False, -11, 2, 2, 0.29181
274, False, -16, 7, 3, 0.29178
275, False, -12, 3, 1, 0.29175
276, False, -12, 3, 1, 0.29172
277, False, -7, 4, 2, 0.29169
278, False, -11, 8, 2, 0.29166
279, False, -11, 2, 1, 0.29163
280, False, -11, 2, 1, 0.29159999999999997
281, False, -10, 1, 1, 0.29157
282, False, -13, 4, 2, 0.29153999999999997
283, False, -7, 4, 1, 0.29151
284, False, -9, 6, 1, 0.29147999999999996
285, False, -13, 4, 3, 0.29145
286, False, -10, 7, 2, 0.29142
287, False, -8, 5, 1, 0.29139
288, False, -12, 3, 2, 0.29136
289, False, -12, 3, 1, 0.29133
290, False, -8, 5, 1, 0.2913
291, False, -12, 3, 1, 0.29127
292, False, -12, 9, 1, 0.29124
293, False, -11, 2, 1, 0.29120999999999997
294, False, -11, 2, 1, 0.29118
295, False, -14, 3, 2, 0.29114999999999996
296, False, -20, 7, 3, 0.29112
297, False, -8, 5, 1, 0.29109
298, False, -10, 1, 1, 0.29106
299, False, -12, 3, 1, 0.29103
300, False, -11, 2, 1, 0.291
301, False, -11, 2, 2, 0.29097
302, False, -9, 6, 2, 0.29094
303, False, -10, 7, 1, 0.29091
304, False, -15, 4, 3, 0.29087999999999997
305, False, -7, 4, 1, 0.29085
306, False, -7, 4, 1, 0.29081999999999997
307, False, -12, 3, 1, 0.29079
308, False, -12, 3, 1, 0.29075999999999996
309, False, -10, 7, 1, 0.29073
310, False, -8, 5, 1, 0.2907
311, False, -8, 5, 0, 0.29067
312, False, -12, 7, 1, 0.29064
313, False, -8, 5, 2, 0.29061
314, False, -8, 5, 1, 0.29058
315, False, -12, 3, 1, 0.29055
316, False, -11, 2, 1, 0.29052
317, False, -19, 10, 2, 0.29048999999999997
318, False, -16, 7, 2, 0.29046
319, False, -9, 6, 2, 0.29042999999999997
320, False, -14, 5, 1, 0.2904
321, False, -12, 3, 2, 0.29037
322, False, -11, 2, 1, 0.29034
323, False, -7, 4, 1, 0.29031
324, False, -12, 3, 1, 0.29028
325, False, -12, 3, 1, 0.29025
326, False, -9, 6, 1, 0.29022
327, False, -12, 3, 1, 0.29019
328, False, -11, 2, 1, 0.29016
329, False, -13, 4, 2, 0.29013
330, False, -11, 2, 1, 0.29009999999999997
331, False, -11, 8, 0, 0.29007
332, False, -10, 7, 2, 0.29003999999999996
333, False, -12, 3, 1, 0.29001
334, False, -14, 3, 0, 0.28998
335, False, -10, 1, 1, 0.28995
336, False, -11, 2, 1, 0.28992
337, False, -11, 2, 1, 0.28989
338, False, -14, 11, 2, 0.28986
339, False, -11, 2, 2, 0.28983
340, False, -9, 6, 2, 0.2898
341, False, -12, 3, 1, 0.28976999999999997
342, False, -11, 2, 1, 0.28974
343, False, -14, 11, 1, 0.28970999999999997
344, False, -12, 3, 1, 0.28968
345, False, -12, 3, 1, 0.28964999999999996
346, False, -10, 1, 1, 0.28962
347, False, -10, 1, 1, 0.28959
348, False, -7, 4, 1, 0.28956
349, False, -8, 5, 1, 0.28953
350, False, -7, 4, 1, 0.2895
351, False, -13, 10, 1, 0.28947
352, False, -7, 4, 1, 0.28944
353, False, -13, 4, 2, 0.28941
354, False, -19, 8, 3, 0.28937999999999997
355, False, -11, 2, 1, 0.28935
356, False, -9, 6, 2, 0.28931999999999997
357, False, -11, 2, 2, 0.28929
358, False, -12, 3, 1, 0.28925999999999996
359, False, -11, 2, 1, 0.28923
360, False, -10, 1, 1, 0.2892
361, False, -10, 1, 1, 0.28917
362, False, -11, 8, 1, 0.28914
363, False, -12, 3, 1, 0.28911
364, False, -15, 4, 0, 0.28908
365, False, -8, 5, 1, 0.28905
366, False, -10, 7, 1, 0.28902
367, False, -10, 1, 1, 0.28898999999999997
368, False, -12, 9, 5, 0.28896
369, False, -10, 1, 1, 0.28892999999999996
370, False, -12, 9, 3, 0.2889
371, False, -14, 5, 2, 0.28886999999999996
372, False, -13, 4, 2, 0.28884
373, False, -12, 9, 1, 0.28881
374, False, -25, 10, 7, 0.28878
375, False, -10, 1, 1, 0.28875
376, False, -8, 5, 2, 0.28872
377, False, -12, 3, 1, 0.28869
378, False, -16, 7, 2, 0.28865999999999997
379, False, -13, 10, 2, 0.28863
380, False, -11, 2, 1, 0.28859999999999997
381, False, -7, 4, 1, 0.28857
382, False, -12, 3, 2, 0.28853999999999996
383, False, -18, 7, 1, 0.28851
384, False, -7, 4, 1, 0.28848
385, False, -12, 3, 1, 0.28845
386, False, -10, 7, 2, 0.28842
387, False, -11, 8, 1, 0.28839
388, False, -10, 1, 1, 0.28836
389, False, -18, 9, 3, 0.28833
390, False, -10, 1, 1, 0.2883
391, False, -12, 9, 2, 0.28826999999999997
392, False, -13, 4, 1, 0.28824
393, False, -21, 12, 1, 0.28820999999999997
394, False, -10, 1, 1, 0.28818
395, False, -11, 2, 1, 0.28814999999999996
396, False, -11, 8, 1, 0.28812
397, False, -12, 3, 1, 0.28809
398, False, -11, 2, 1, 0.28806
399, False, -14, 5, 2, 0.28803
400, False, -8, 5, 3, 0.288
401, False, -10, 7, 1, 0.28797
402, False, -11, 6, 0, 0.28794
403, False, -10, 7, 0, 0.28791
404, False, -13, 4, 2, 0.28787999999999997
405, False, -11, 2, 1, 0.28785
406, False, -12, 3, 1, 0.28781999999999996
407, False, -11, 2, 1, 0.28779
408, False, -7, 4, 1, 0.28776
409, False, -11, 2, 1, 0.28773
410, False, -9, 6, 1, 0.2877
411, False, -10, 1, 1, 0.28767
412, False, -8, 5, 1, 0.28764
413, False, -14, 5, 3, 0.28761
414, False, -11, 8, 1, 0.28758
415, False, -12, 3, 1, 0.28755
416, False, -9, 6, 1, 0.28752
417, False, -10, 1, 1, 0.28748999999999997
418, False, -9, 6, 0, 0.28746
419, False, -21, 8, 3, 0.28742999999999996
420, False, -14, 9, 3, 0.2874
421, False, -7, 4, 1, 0.28737
422, False, -8, 5, 1, 0.28734
423, False, -10, 1, 1, 0.28731
424, False, -18, 11, 2, 0.28728
425, False, -16, 9, 1, 0.28725
426, False, -10, 1, 1, 0.28722
427, False, -11, 8, 1, 0.28719
428, False, -11, 2, 1, 0.28715999999999997
429, False, -10, 1, 1, 0.28713
430, False, -12, 3, 1, 0.28709999999999997
431, False, -11, 2, 1, 0.28707
432, False, -13, 10, 2, 0.28703999999999996
433, False, -8, 5, 1, 0.28701
434, False, -10, 1, 1, 0.28698
435, False, -13, 10, 3, 0.28695
436, False, -10, 7, 0, 0.28692
437, False, -12, 3, 1, 0.28689
438, False, -13, 4, 1, 0.28686
439, False, -17, 14, 1, 0.28683
440, False, -9, 6, 1, 0.2868
441, False, -7, 4, 0, 0.28676999999999997
442, False, -13, 4, 1, 0.28674
443, False, -11, 2, 1, 0.28670999999999996
444, False, -12, 3, 2, 0.28668
445, False, -12, 3, 2, 0.28664999999999996
446, False, -10, 1, 1, 0.28662
447, False, -11, 2, 1, 0.28659
448, False, -11, 2, 1, 0.28656
449, False, -12, 3, 1, 0.28653
450, False, -11, 2, 1, 0.2865
451, False, -27, 14, 3, 0.28647
452, False, -12, 3, 2, 0.28644
453, False, -8, 5, 2, 0.28641
454, False, -15, 6, 2, 0.28637999999999997
455, False, -10, 1, 1, 0.28635
456, False, -13, 4, 2, 0.28631999999999996
457, False, -15, 10, 1, 0.28629
458, False, -13, 4, 2, 0.28626
459, False, -16, 7, 2, 0.28623
460, False, -10, 1, 1, 0.2862
461, False, -10, 1, 1, 0.28617
462, False, -10, 7, 0, 0.28614
463, False, -11, 2, 1, 0.28611
464, False, -10, 7, 1, 0.28608
465, False, -10, 1, 1, 0.28604999999999997
466, False, -9, 6, 2, 0.28602
467, False, -17, 12, 4, 0.28598999999999997
468, False, -8, 5, 1, 0.28596
469, False, -18, 15, 4, 0.28592999999999996
470, False, -7, 4, 1, 0.2859
471, False, -7, 4, 1, 0.28587
472, False, -10, 7, 1, 0.28584
473, False, -10, 1, 1, 0.28581
474, False, -10, 1, 1, 0.28578
475, False, -9, 6, 3, 0.28575
476, False, -10, 1, 1, 0.28572
477, False, -8, 5, 3, 0.28569
478, False, -10, 1, 1, 0.28565999999999997
479, False, -16, 13, 0, 0.28563
480, False, -12, 3, 1, 0.28559999999999997
481, False, -11, 8, 0, 0.28557
482, False, -15, 12, 5, 0.28554
483, False, -10, 1, 1, 0.28551
484, False, -10, 7, 2, 0.28548
485, False, -10, 1, 1, 0.28545
486, False, -11, 2, 1, 0.28542
487, False, -11, 2, 1, 0.28539
488, False, -12, 3, 1, 0.28536
489, False, -14, 5, 2, 0.28533
490, False, -13, 4, 1, 0.2853
491, False, -11, 2, 1, 0.28526999999999997
492, False, -11, 8, 2, 0.28524
493, False, -13, 4, 2, 0.28520999999999996
494, False, -10, 1, 1, 0.28518
495, False, -12, 9, 2, 0.28515
496, False, -10, 1, 1, 0.28512
497, False, -12, 9, 2, 0.28509
498, False, -11, 2, 1, 0.28506
499, False, -10, 1, 1, 0.28503
500, False, -12, 9, 0, 0.285
