1, False, -10, 5, 1
2, False, -13, 2, 0
3, False, -11, 2, 0
4, False, -14, 3, 1
5, False, -16, 5, 1
6, False, -15, 8, 1
7, False, -16, 13, 7
8, False, -16, 5, 2
9, False, -16, 5, 1
10, False, -10, 1, 1
11, False, -7, 4, 2
12, False, -11, 2, 1
13, False, -9, 4, 1
14, False, -11, 2, 2
15, False, -30, 19, 4
16, False, -10, 1, 1
17, False, -16, 5, 2
18, False, -11, 2, 1
19, False, -14, 11, 3
20, False, -8, 5, 1
21, False, -24, 7, 2
22, False, -8, 5, 0
23, False, -10, 1, 1
24, False, -16, 5, 1
25, False, -10, 1, 0
26, False, -10, 1, 0
27, False, -6, 3, 1
28, False, -11, 2, 1
29, False, -11, 2, 1
30, False, -18, 11, 2
31, False, -10, 1, 0
32, False, -15, 6, 4
33, False, -15, 4, 0
34, False, -14, 9, 1
35, False, -23, 6, 3
36, False, -13, 4, 3
37, False, -10, 1, 0
38, False, -10, 1, 0
39, False, -11, 2, 1
40, False, -10, 7, 2
41, False, -7, 4, 1
42, False, -15, 4, 1
43, False, -14, 9, 2
44, False, -14, 9, 2
45, False, -10, 1, 0
46, False, -12, 3, 2
47, False, -20, 11, 1
48, False, -10, 1, 0
49, False, -10, 1, 0
50, False, -11, 2, 2
51, False, -10, 1, 1
52, False, -10, 1, 0
53, False, -18, 5, 0
54, False, -10, 1, 0
55, False, -10, 1, 0
56, False, -10, 1, 0
57, False, -24, 17, 3
58, False, -8, 5, 1
59, False, -16, 5, 3
60, False, -8, 5, 0
61, False, -11, 2, 1
62, False, -10, 1, 0
63, False, -10, 1, 0
64, False, -10, 1, 0
65, False, -10, 1, 0
66, False, -11, 2, 1
67, False, -14, 5, 2
68, False, -10, 1, 0
69, False, -10, 1, 0
70, False, -10, 1, 0
71, False, -13, 8, 3
72, False, -11, 2, 1
73, False, -15, 4, 2
74, False, -6, 3, 1
75, False, -9, 6, 2
76, False, -8, 5, 0
77, False, -11, 2, 1
78, False, -11, 6, 1
79, False, -14, 3, 1
80, False, -10, 1, 1
81, False, -15, 4, 0
82, False, -10, 1, 0
83, False, -10, 1, 0
84, False, -10, 1, 0
85, False, -10, 1, 0
86, False, -11, 2, 1
87, False, -16, 5, 3
88, False, -11, 2, 1
89, False, -10, 1, 1
90, False, -17, 4, 2
91, False, -10, 1, 0
92, False, -15, 4, 2
93, False, -10, 1, 0
94, False, -7, 4, 1
95, False, -10, 1, 0
